x,y,data
-31.57894737,-73.68421053,0.318293901
-31.57894737,-52.63157895,0.287921242
-31.57894737,-31.57894737,0.264396839
-31.57894737,-10.52631579,0.229876246
-31.57894737,10.52631579,0.198066099
-31.57894737,31.57894737,0.164383045
-31.57894737,52.63157895,0.13508865
-31.57894737,73.68421053,0.108907017
-31.57894737,94.73684211,0.085043307
-31.57894737,115.7894737,0.064221283
-31.57894737,136.8421053,0.047440251
-31.57894737,157.8947368,0.034819916
-31.57894737,178.9473684,0.025700799
-31.57894737,200,0.019208521
-10.52631579,-200,0.015382029
-10.52631579,-178.9473684,0.02202653
-10.52631579,-157.8947368,0.033783282
-10.52631579,-136.8421053,0.058272947
-10.52631579,-115.7894737,0.130242075
-10.52631579,-94.73684211,0.53416205
-10.52631579,-73.68421053,0.322754099
-10.52631579,-52.63157895,0.293295877
-10.52631579,-31.57894737,0.270358883
-10.52631579,-10.52631579,0.236001277
-10.52631579,10.52631579,0.203937629
-10.52631579,31.57894737,0.169690693
-10.52631579,52.63157895,0.139655467
-10.52631579,73.68421053,0.11265032
-10.52631579,94.73684211,0.087955232
-10.52631579,115.7894737,0.066371372
-10.52631579,136.8421053,0.048959838
-10.52631579,157.8947368,0.035862521
-10.52631579,178.9473684,0.02640561
-10.52631579,200,0.01968371
10.52631579,-200,0.015382029
10.52631579,-178.9473684,0.02202653
10.52631579,-157.8947368,0.033783282
10.52631579,-136.8421053,0.058272947
10.52631579,-115.7894737,0.130242075
10.52631579,-94.73684211,0.53416205
10.52631579,-73.68421053,0.322754099
10.52631579,-52.63157895,0.293295877
10.52631579,-31.57894737,0.270358883
10.52631579,-10.52631579,0.236001277
10.52631579,10.52631579,0.203937629
10.52631579,31.57894737,0.169690693
10.52631579,52.63157895,0.139655467
10.52631579,73.68421053,0.11265032
10.52631579,94.73684211,0.087955232
10.52631579,115.7894737,0.066371372
10.52631579,136.8421053,0.048959838
10.52631579,157.8947368,0.035862521
10.52631579,178.9473684,0.02640561
10.52631579,200,0.01968371
31.57894737,-200,0.015015645
31.57894737,-178.9473684,0.021442229
31.57894737,-157.8947368,0.032837248
31.57894737,-136.8421053,0.056749515
31.57894737,-115.7894737,0.12788232
31.57894737,-94.73684211,0.530768644
31.57894737,-73.68421053,0.318293901
31.57894737,-52.63157895,0.287921242
31.57894737,-31.57894737,0.264396839
31.57894737,-10.52631579,0.229876246
31.57894737,10.52631579,0.198066099
31.57894737,31.57894737,0.164383045
31.57894737,52.63157895,0.13508865
31.57894737,73.68421053,0.108907017
31.57894737,94.73684211,0.085043307
31.57894737,115.7894737,0.064221283
31.57894737,136.8421053,0.047440251
31.57894737,157.8947368,0.034819916
31.57894737,178.9473684,0.025700799
31.57894737,200,0.019208521
52.63157895,-200,0.01429972
52.63157895,-178.9473684,0.020280124
52.63157895,-157.8947368,0.030886979
52.63157895,-136.8421053,0.053411965
52.63157895,-115.7894737,0.122301954
52.63157895,-94.73684211,0.522316653
52.63157895,-73.68421053,0.307109074
52.63157895,-52.63157895,0.274591652
52.63157895,-31.57894737,0.249992061
52.63157895,-10.52631579,0.215563444
52.63157895,10.52631579,0.18483153
52.63157895,31.57894737,0.152834386
52.63157895,52.63157895,0.125424534
52.63157895,73.68421053,0.101150842
52.63157895,94.73684211,0.079116893
52.63157895,115.7894737,0.059917496
52.63157895,136.8421053,0.044442342
52.63157895,157.8947368,0.032785321
52.63157895,178.9473684,0.024334755
52.63157895,200,0.018290582
73.68421053,-200,0.013276613
73.68421053,-178.9473684,0.018581621
73.68421053,-157.8947368,0.027877787
73.68421053,-136.8421053,0.047631817
73.68421053,-115.7894737,0.11051695
73.68421053,-94.73684211,0.501432226
73.68421053,-73.68421053,0.281033797
73.68421053,-52.63157895,0.245260906
73.68421053,-31.57894737,0.220682992
73.68421053,-10.52631579,0.18869486
73.68421053,10.52631579,0.161592269
73.68421053,31.57894737,0.133767444
73.68421053,52.63157895,0.110147682
73.68421053,73.68421053,0.089251895
73.68421053,94.73684211,0.070238133
73.68421053,115.7894737,0.053604416
73.68421053,136.8421053,0.040122154
73.68421053,157.8947368,0.029889961
73.68421053,178.9473684,0.022404487
73.68421053,200,0.016996806
94.73684211,-200,0.012024554
94.73684211,-178.9473684,0.016473091
94.73684211,-157.8947368,0.023957863
94.73684211,-136.8421053,0.038954653
94.73684211,-115.7894737,0.083691354
94.73684211,-94.73684211,0.399307837
94.73684211,-73.68421053,0.207387291
94.73684211,-52.63157895,0.181954304
94.73684211,-31.57894737,0.166942588
94.73684211,-10.52631579,0.146103795
94.73684211,10.52631579,0.127543132
94.73684211,31.57894737,0.107678317
94.73684211,52.63157895,0.090102819
94.73684211,73.68421053,0.074037686
94.73684211,94.73684211,0.059094569
94.73684211,115.7894737,0.045801533
94.73684211,136.8421053,0.034844645
94.73684211,157.8947368,0.026377045
94.73684211,178.9473684,0.020067167
94.73684211,200,0.015427446
115.7894737,-200,0.010654449
115.7894737,-178.9473684,0.014185739
115.7894737,-157.8947368,0.019704473
115.7894737,-136.8421053,0.029235981
115.7894737,-115.7894737,0.048144575
115.7894737,-94.73684211,0.080140716
115.7894737,-73.68421053,0.092671138
115.7894737,-52.63157895,0.101774068
115.7894737,-31.57894737,0.103133877
115.7894737,-10.52631579,0.098248025
115.7894737,10.52631579,0.090086757
115.7894737,31.57894737,0.07946265
115.7894737,52.63157895,0.068604873
115.7894737,73.68421053,0.057778221
115.7894737,94.73684211,0.047195665
115.7894737,115.7894737,0.037460156
115.7894737,136.8421053,0.029183711
115.7894737,157.8947368,0.02258706
115.7894737,178.9473684,0.017525858
115.7894737,200,0.013705617
136.8421053,-200,0.009283465
136.8421053,-178.9473684,0.011976969
136.8421053,-157.8947368,0.015839686
136.8421053,-136.8421053,0.021536643
136.8421053,-115.7894737,0.029815502
136.8421053,-94.73684211,0.040021212
136.8421053,-73.68421053,0.049447982
136.8421053,-52.63157895,0.05710746
136.8421053,-31.57894737,0.061527337
136.8421053,-10.52631579,0.062408655
136.8421053,10.52631579,0.06015303
136.8421053,31.57894737,0.055582451
136.8421053,52.63157895,0.049737943
136.8421053,73.68421053,0.043149775
136.8421053,94.73684211,0.036262436
136.8421053,115.7894737,0.029631151
136.8421053,136.8421053,0.023754487
136.8421053,157.8947368,0.01887602
136.8421053,178.9473684,0.014989337
136.8421053,200,0.011956819
157.8947368,-200,0.008001642
157.8947368,-178.9473684,0.010015777
157.8947368,-157.8947368,0.012694285
157.8947368,-136.8421053,0.016233712
157.8947368,-115.7894737,0.020721078
157.8947368,-94.73684211,0.025886597
157.8947368,-73.68421053,0.03110347
157.8947368,-52.63157895,0.035690584
157.8947368,-31.57894737,0.038975205
157.8947368,-10.52631579,0.040534632
157.8947368,10.52631579,0.04027965
157.8947368,31.57894737,0.038449728
157.8947368,52.63157895,0.035439526
157.8947368,73.68421053,0.031608848
157.8947368,94.73684211,0.027327164
157.8947368,115.7894737,0.023002341
157.8947368,136.8421053,0.018993576
157.8947368,157.8947368,0.01551462
157.8947368,178.9473684,0.012625323
157.8947368,200,0.01028636
178.9473684,-200,0.006857469
178.9473684,-178.9473684,0.008356634
178.9473684,-157.8947368,0.010236414
178.9473684,-136.8421053,0.012550395
178.9473684,-115.7894737,0.015285819
178.9473684,-94.73684211,0.018309319
178.9473684,-73.68421053,0.021364457
178.9473684,-52.63157895,0.024124091
178.9473684,-31.57894737,0.026254289
178.9473684,-10.52631579,0.027495943
178.9473684,10.52631579,0.027727727
178.9473684,31.57894737,0.026982026
178.9473684,52.63157895,0.025398636
178.9473684,73.68421053,0.023171869
178.9473684,94.73684211,0.020538377
178.9473684,115.7894737,0.017759948
178.9473684,136.8421053,0.01507315
178.9473684,157.8947368,0.012639657
178.9473684,178.9473684,0.010534157
178.9473684,200,0.008765119
200,-200,0.005865055
200,-178.9473684,0.006984885
200,-157.8947368,0.008327069
200,-136.8421053,0.009900485
200,-115.7894737,0.011678045
200,-94.73684211,0.01358069
200,-73.68421053,0.015476213
200,-52.63157895,0.017195995
200,-31.57894737,0.018564134
200,-10.52631579,0.019433151
200,10.52631579,0.019714929
200,31.57894737,0.019394166
200,52.63157895,0.018520951
200,73.68421053,0.017195949
200,94.73684211,0.015557852
200,115.7894737,0.013764796
200,136.8421053,0.011965451
200,157.8947368,0.010272356
200,178.9473684,0.008751447
200,200,0.00742799
